org_id,year,org_name,org_type,org_country_code,paper_count,collaborative_paper_count,international_collab_paper_count,industry_academia_paper_count,cross_sector_paper_count,government_academia_paper_count,unique_partner_org_count
I4210156404,2024,Institute of Information Engineering,facility,CN,1,1,1,1,1,0,3
I4210156404,2025,Institute of Information Engineering,facility,CN,1,1,0,1,1,0,2
I4210157195,2024,Jamhuriya University of Science and Technology,education,SO,1,1,1,1,1,1,35
I4210158522,2025,PLA Academy of Military Science,facility,CN,2,2,1,0,2,0,2
I4210159778,2021,National Research Council Canada,government,CA,1,1,1,1,1,1,3
I4210159778,2022,National Research Council Canada,government,CA,2,0,0,0,0,0,0
I4210159778,2025,National Research Council Canada,government,CA,1,1,1,0,1,0,1
I4210159968,2025,Duke Kunshan University,education,CN,1,1,1,0,0,0,4
I4210160618,2020,Huawei Technologies,company,GB,2,1,0,1,1,0,1
I4210160618,2022,Huawei Technologies,company,GB,1,0,0,0,0,0,0
I4210160618,2023,Huawei Technologies,company,GB,1,1,0,1,1,0,1
I4210160618,2025,Huawei Technologies,company,GB,1,1,0,1,1,0,1
I4210161401,2020,Criteo (France),company,FR,1,1,0,1,1,0,2
I4210161401,2021,Criteo (France),company,FR,1,1,0,1,1,0,2
I4210161401,2025,Criteo (France),company,FR,2,2,2,2,2,0,3
I4210161460,2020,OpenAI,company,US,1,1,1,1,1,0,3
I4210161460,2023,OpenAI,company,US,2,2,0,2,2,0,6
I4210161460,2024,OpenAI,company,US,1,1,0,1,1,0,2
I4210162141,2022,Microsoft,company,IN,2,2,1,1,1,1,3
I4210162141,2023,Microsoft,company,IN,4,4,3,1,3,0,8
I4210162141,2025,Microsoft,company,IN,3,1,1,1,1,0,3
I4210162190,2024,"China University of Petroleum, East China",education,CN,1,1,0,0,0,0,1
I4210162190,2025,"China University of Petroleum, East China",education,CN,1,1,1,0,1,0,5
I4210163111,2024,"Consejo Nacional de Humanidades, Ciencias y Tecnolog铆as",government,MX,1,1,1,0,1,1,3
I4210163153,2025,Johnson & Johnson,company,IN,1,1,1,1,1,0,3
I4210164122,2022,NEC,company,DE,1,1,1,1,1,0,2
I4210164122,2025,NEC,company,DE,2,1,1,1,1,0,3
I4210164565,2025,Mahindra University,education,IN,1,1,1,0,0,0,2
I4210164802,2020,Mila - Quebec Artificial Intelligence Institute,facility,CA,8,8,4,3,8,0,12
I4210164802,2021,Mila - Quebec Artificial Intelligence Institute,facility,CA,4,4,4,3,4,0,8
I4210164802,2022,Mila - Quebec Artificial Intelligence Institute,facility,CA,6,6,5,5,6,1,33
I4210164802,2023,Mila - Quebec Artificial Intelligence Institute,facility,CA,6,6,6,4,6,0,37
I4210164802,2024,Mila - Quebec Artificial Intelligence Institute,facility,CA,9,9,9,7,9,0,21
I4210164802,2025,Mila - Quebec Artificial Intelligence Institute,facility,CA,13,13,11,6,13,0,64
I4210164937,2023,Microsoft Research,company,GB,1,1,1,0,0,0,1
I4210165038,2020,University of Chinese Academy of Sciences,education,CN,8,8,0,6,8,6,9
I4210165038,2021,University of Chinese Academy of Sciences,education,CN,30,29,2,16,29,22,25
I4210165038,2022,University of Chinese Academy of Sciences,education,CN,22,22,2,14,22,17,46
I4210165038,2023,University of Chinese Academy of Sciences,education,CN,33,33,3,16,33,28,24
I4210165038,2024,University of Chinese Academy of Sciences,education,CN,52,52,9,24,50,40,47
I4210165038,2025,University of Chinese Academy of Sciences,education,CN,86,85,21,31,82,65,89
I4210165297,2024,Nile University of Nigeria,education,NG,1,1,1,0,1,1,7
I4210166566,2021,Preferred Networks,company,JP,1,1,0,1,1,0,1
I4210166615,2022,INESC TEC,nonprofit,PT,2,2,2,2,2,1,44
I4210166741,2023,University of Klagenfurt,education,AT,1,1,1,0,0,0,1
I4210166741,2024,University of Klagenfurt,education,AT,1,1,1,0,0,0,2
I4210166741,2025,University of Klagenfurt,education,AT,1,1,1,0,0,0,3
I4210166867,2024,National Applied Research Laboratories,government,TW,1,1,0,0,1,1,2
I4210167039,2022,ServiceNow,company,US,1,1,1,1,1,0,3
I4210167039,2023,ServiceNow,company,US,1,1,1,1,1,0,4
I4210167039,2024,ServiceNow,company,US,1,1,1,1,1,0,4
I4210167039,2025,ServiceNow,company,US,4,4,2,4,4,0,7
I4210167254,2025,Singapore-MIT Alliance for Research and Technology,education,SG,1,1,1,0,0,0,2
I4210167297,2025,IBM Research - Haifa,facility,IL,1,1,0,0,1,0,1
I42894916,2021,Data61,other,AU,1,1,0,0,1,0,1
I42894916,2023,Data61,other,AU,1,1,1,0,1,0,3
I42894916,2025,Data61,other,AU,4,4,3,4,4,0,7
I42934936,2020,Dublin City University,education,IE,3,3,3,2,2,0,3
I42934936,2021,Dublin City University,education,IE,2,1,1,1,1,0,2
I42934936,2022,Dublin City University,education,IE,1,1,1,1,1,0,3
I42934936,2025,Dublin City University,education,IE,1,1,1,0,1,0,2
I43313876,2025,Dalian Maritime University,education,CN,1,1,0,0,0,0,1
I43439940,2023,University of Southampton,education,GB,3,3,3,0,0,0,6
I43439940,2025,University of Southampton,education,GB,2,2,2,1,1,0,7
I43545212,2022,Ehime University,education,JP,1,1,0,0,0,0,2
I43545212,2023,Ehime University,education,JP,1,1,0,0,0,0,1
I4385474403,2025,Changchun University of Technology,education,CN,1,1,1,0,0,0,3
I4387152154,2025,Japanese-French Laboratory for Informatics,facility,FR,1,1,0,0,1,0,1
I4387152517,2020,Instituto Superior T茅cnico,education,PT,2,2,1,1,2,0,6
I4387152517,2021,Instituto Superior T茅cnico,education,PT,1,1,0,0,1,0,2
I4387152517,2022,Instituto Superior T茅cnico,education,PT,3,3,3,2,3,1,7
I4387152517,2023,Instituto Superior T茅cnico,education,PT,3,3,3,1,3,0,8
I4387152517,2024,Instituto Superior T茅cnico,education,PT,1,1,1,1,1,1,35
I4387152517,2025,Instituto Superior T茅cnico,education,PT,1,1,1,1,1,0,3
I4387152838,2025,AI Sweden,facility,SE,1,1,1,0,1,0,5
I4387152954,2023,Ministry of Culture and Tourism,government,CN,1,1,1,1,1,1,3
I4387152954,2025,Ministry of Culture and Tourism,government,CN,2,2,0,0,2,2,2
I4387153084,2025,UK Health Security Agency,government,,1,1,1,1,1,1,7
I4387153335,2025,China Telecom,company,CN,4,4,1,4,4,0,7
I4387153582,2024,University of Technology Nuremberg,education,DE,1,1,1,0,1,0,3
I4387153582,2025,University of Technology Nuremberg,education,DE,3,3,2,1,2,0,6
I4387154326,2021,Vingroup (Vietnam),company,VN,1,1,1,1,1,0,2
I4387154326,2024,Vingroup (Vietnam),company,VN,2,2,2,2,2,0,4
I4387154989,2022,Hugging Face,company,US,5,5,2,4,4,0,10
I4387154989,2023,Hugging Face,company,US,2,2,2,2,2,0,16
I4387154989,2025,Hugging Face,company,US,5,5,3,5,5,0,61
I4387155051,2022,Termez Institute of Engineering and Technology,education,IN,1,1,1,0,0,0,3
I4387155180,2022,Samsung SDS,company,KR,1,0,0,0,0,0,0
I4387155180,2025,Samsung SDS,company,KR,1,1,0,1,1,0,1
I4387156240,2025,National Security Research Institute,government,,1,1,0,0,1,1,2
I4387930290,2023,Anthropic,company,US,1,1,0,1,1,0,2
I4387930290,2024,Anthropic,company,US,1,1,1,1,1,0,3
I4387930290,2025,Anthropic,company,US,1,1,0,1,1,0,1
I4387930302,2023,University of Information Technology,education,VN,1,1,0,0,0,0,1
I4387930302,2024,University of Information Technology,education,VN,1,1,0,0,0,0,1
I4388446363,2025,Purdue University in Indianapolis,education,US,1,1,0,0,0,0,1
I4388482657,2024,Shenzhen MSU-BIT University,education,CN,1,1,0,0,1,0,2
I4388482657,2025,Shenzhen MSU-BIT University,education,CN,1,1,1,0,1,1,4
I4388482734,2022,Malawi University of Business and Applied Sciences,education,MW,1,1,1,1,1,0,24
I4388482734,2023,Malawi University of Business and Applied Sciences,education,MW,1,1,1,1,1,0,23
I4388891764,2020,Raytheon,company,US,1,1,0,1,1,0,1
I4389425366,2024,Oak Ridge Institute for Science and Education,education,,1,1,0,0,1,0,3
I4390039337,2025,Dartmouth Health,healthcare,,1,1,0,0,1,0,1
I4390039361,2024,Mistral AI,company,FR,1,1,1,1,1,0,3
I4391012619,2021,Shanghai Artificial Intelligence Laboratory,facility,CN,1,1,1,1,1,0,3
I4391012619,2022,Shanghai Artificial Intelligence Laboratory,facility,CN,4,4,3,3,4,0,10
I4391012619,2023,Shanghai Artificial Intelligence Laboratory,facility,CN,14,13,2,4,13,1,19
I4391012619,2024,Shanghai Artificial Intelligence Laboratory,facility,CN,51,50,17,14,50,7,51
I4391012619,2025,Shanghai Artificial Intelligence Laboratory,facility,CN,55,54,20,7,53,2,71
I4391767722,2023,National Library of Finland,archive,FI,1,1,1,1,1,0,3
I4391767749,2025,State Key Laboratory of Mobile Networks and Mobile Multimedia Technology,facility,CN,1,1,0,1,1,0,2
I4391768012,2023,State Key Laboratory of Information Security,facility,CN,1,1,0,0,1,0,3
I4391768151,2023,Toyota Research Institute,facility,US,1,1,1,0,1,0,4
I4391768151,2024,Toyota Research Institute,facility,US,1,1,1,1,1,0,32
I4391768151,2025,Toyota Research Institute,facility,US,1,0,0,0,0,0,0
I4391768185,2022,State Key Laboratory of Intelligent Technology and Systems,facility,,1,1,0,0,1,0,1
I4392021234,2022,Hessian Center for Artificial Intelligence,facility,DE,1,1,0,0,1,0,1
I4392021234,2025,Hessian Center for Artificial Intelligence,facility,DE,1,1,0,0,0,0,1
I4392021246,2022,AIRI - Artificial Intelligence Research Institute,nonprofit,RU,1,1,0,1,1,0,6
I4392021246,2023,AIRI - Artificial Intelligence Research Institute,nonprofit,RU,1,1,1,1,1,0,7
I4392021246,2024,AIRI - Artificial Intelligence Research Institute,nonprofit,RU,3,3,2,1,3,0,7
I4392021246,2025,AIRI - Artificial Intelligence Research Institute,nonprofit,RU,6,6,4,2,6,0,12
I4392021250,2025,State Key Laboratory of Networking and Switching Technology,facility,CN,1,1,0,0,1,0,1
I4392738185,2025,Universidad Nacional de Educaci贸n,education,ES,2,0,0,0,0,0,0
I4392738278,2021,Beijing Institute for General Artificial Intelligence,government,CN,3,3,2,2,3,3,10
I4392738278,2022,Beijing Institute for General Artificial Intelligence,government,CN,2,2,0,2,2,2,5
I4392738278,2023,Beijing Institute for General Artificial Intelligence,government,CN,7,7,5,5,7,7,15
I4392738278,2024,Beijing Institute for General Artificial Intelligence,government,CN,5,5,1,0,5,5,5
I4392738278,2025,Beijing Institute for General Artificial Intelligence,government,CN,8,7,3,0,7,7,10
I4396570500,2024,"All India Institute of Medical Sciences, Deoghar",government,IN,1,1,0,0,1,1,2
I4396570658,2024,Quantinuum,company,US,1,0,0,0,0,0,0
I43980791,2022,Clausthal University of Technology,education,DE,1,1,1,1,1,0,24
I43980791,2023,Clausthal University of Technology,education,DE,1,1,1,1,1,0,23
I43980791,2025,Clausthal University of Technology,education,DE,1,1,1,0,0,0,3
I4399598460,2022,Unity Health Toronto,healthcare,CA,2,2,1,0,2,0,3
I4400009020,2025,Institute of Science Tokyo,education,JP,7,7,2,2,6,0,12
I4400573310,2025,Hangzhou City University,education,CN,4,4,3,3,4,0,10
I4401041603,2021,HEIG-VD,education,CH,1,1,1,0,0,0,2
I4401200340,2023,Kempelen Institute of Intelligent Technologies,nonprofit,SK,3,2,2,0,2,0,5
I4401200340,2024,Kempelen Institute of Intelligent Technologies,nonprofit,SK,3,3,3,1,3,0,3
I4401200340,2025,Kempelen Institute of Intelligent Technologies,nonprofit,SK,6,5,5,1,5,0,6
I4401726822,2020,Ping An,company,CN,2,1,0,1,1,0,2
I4401726822,2021,Ping An,company,CN,3,3,1,3,3,0,4
I4401726822,2022,Ping An,company,CN,1,1,1,1,1,0,1
I4401726822,2023,Ping An,company,CN,1,1,0,1,1,0,2
I4401726822,2025,Ping An,company,CN,4,4,2,4,4,0,6
I4401726823,2025,Nio,company,CN,1,1,0,1,1,0,1
I4401726824,2022,Horizon Robotics,company,,1,1,0,1,1,0,1
I4401726832,2024,T眉bingen AI Center,education,DE,1,1,1,1,1,0,5
I4401726847,2023,Cohere,company,CA,4,4,4,4,4,0,12
I4401726847,2024,Cohere,company,CA,8,5,5,5,5,0,41
I4401726847,2025,Cohere,company,CA,3,3,3,3,3,0,8
I4401726855,2023,Spotify,company,SE,1,1,1,1,1,0,3
I4401726856,2025,Xiaohongshu (Little Red Book),company,CN,4,4,1,4,4,0,8
I4401726859,2022,Kuaishou,company,CN,1,1,0,1,1,0,1
I4401726859,2023,Kuaishou,company,CN,1,1,0,1,1,1,3
I4401726859,2024,Kuaishou,company,CN,5,3,0,3,3,0,4
I4401726859,2025,Kuaishou,company,CN,6,6,1,6,6,2,14
I4401726866,2021,Dataminr,company,US,1,1,0,1,1,0,1
I4401726866,2022,Dataminr,company,US,2,2,1,2,2,0,5
I4401726909,2024,Center for Scalable Data Analytics and Artificial Intelligence,education,DE,1,1,0,0,0,0,2
I4401726915,2024,Zhipu AI,company,CN,4,4,0,4,4,1,4
I4401726915,2025,Zhipu AI,company,CN,9,9,3,9,9,1,16
I4401726927,2025,Cerebras Systems,company,US,1,1,0,1,1,0,3
I4401726934,2021,IFlyTek,company,CN,2,2,1,2,2,0,3
I4401726934,2023,IFlyTek,company,CN,4,4,0,4,4,0,5
I4401726934,2024,IFlyTek,company,CN,2,2,0,2,2,0,3
I4401726934,2025,IFlyTek,company,CN,5,5,2,5,5,0,6
I4401726994,2024,Duolingo,company,US,1,1,1,1,1,1,14
I4401727007,2022,Hikvision,company,CN,3,3,0,3,3,0,2
I4401727007,2023,Hikvision,company,CN,1,1,0,1,1,0,1
I4401727007,2024,Hikvision,company,CN,1,1,0,1,1,0,1
I4401727007,2025,Hikvision,company,CN,1,1,0,1,1,0,4
I4401727009,2022,Sensetime,company,CN,3,3,3,3,3,0,9
I4401727009,2023,Sensetime,company,CN,2,2,2,2,2,0,4
I4401727009,2024,Sensetime,company,CN,2,2,1,2,2,0,4
I4401727009,2025,Sensetime,company,CN,4,4,0,4,4,0,5
I4402554038,2020,Microsoft Research Montr茅al,company,CA,1,1,1,1,1,0,1
I4402554038,2021,Microsoft Research Montr茅al,company,CA,1,1,1,1,1,0,2
I4402554038,2024,Microsoft Research Montr茅al,company,CA,1,1,0,1,1,0,1
I4402554038,2025,Microsoft Research Montr茅al,company,CA,1,1,1,1,1,0,3
I4403386549,2022,Munich Center for Machine Learning,education,DE,3,3,3,0,0,0,3
I4403386549,2023,Munich Center for Machine Learning,education,DE,1,1,1,0,1,0,5
I4403386549,2024,Munich Center for Machine Learning,education,DE,4,4,2,0,1,0,6
I4403386549,2025,Munich Center for Machine Learning,education,DE,19,19,13,6,9,0,37
I4403928229,2025,Plaksha University,education,IN,1,1,1,0,1,0,4
I4403928238,2022,Universidad Tecnologica de Tlaxcala,education,,1,1,1,1,1,0,13
I4403928267,2024,International Laboratory on Learning Systems,facility,CA,1,1,1,0,1,0,3
I4403928435,2025,Interdisciplinary Transformation University Austria,education,AT,2,2,2,0,2,0,5
I4405254442,2022,PSG College of Technology,education,IN,1,1,1,1,1,1,20
I4405255904,2025,Shenzhen University of Advanced Technology,education,CN,4,4,4,1,3,2,20
I4405256866,2021,ByteDance,company,CN,6,6,4,6,6,0,9
I4405256866,2022,ByteDance,company,CN,5,5,5,5,5,1,8
I4405256866,2023,ByteDance,company,CN,15,15,6,15,15,1,20
I4405256866,2024,ByteDance,company,CN,13,11,3,11,11,1,21
I4405256866,2025,ByteDance,company,CN,24,23,8,23,23,0,29
I4405258768,2020,UpStage (South Korea),company,KR,1,1,0,1,1,0,1
I4405258768,2023,UpStage (South Korea),company,KR,1,1,0,1,1,0,1
I4405258795,2023,Kakao Brain (South Korea),company,KR,2,2,0,1,1,0,2
I4405259341,2024,01.AI (China),company,CN,1,1,1,1,1,0,3
I4405259341,2025,01.AI (China),company,CN,2,2,2,2,2,1,17
I4405259410,2020,Meituan,company,CN,1,1,1,0,0,0,1
I4405259410,2021,Meituan,company,CN,5,5,0,5,5,2,4
I4405259410,2022,Meituan,company,CN,7,7,1,7,7,0,8
I4405259410,2023,Meituan,company,CN,12,12,4,12,12,1,21
I4405259410,2024,Meituan,company,CN,6,6,1,6,6,2,14
I4405259410,2025,Meituan,company,CN,20,20,4,20,20,4,33
I4405259505,2025,Jina AI (Germany),company,DE,1,1,1,1,1,0,6
I4405260031,2025,Arab Center for Research and Policy Studies,facility,QA,1,1,1,0,1,0,1
I4405260227,2025,Moonshot AI (China),company,CN,1,1,1,1,1,0,6
I4405260365,2025,Alberta Machine Intelligence Institute,facility,CA,2,2,0,0,2,0,3
I4405260597,2025,Guangdong Laboratory of Artificial Intelligence and Digital Economy (Shenzhen),facility,CN,2,2,1,1,2,0,8
I4405260795,2020,Kakao Enterprise (South Korea),company,KR,2,2,0,2,2,0,2
I4405260795,2021,Kakao Enterprise (South Korea),company,KR,2,2,0,1,2,0,2
I4405260795,2022,Kakao Enterprise (South Korea),company,KR,1,0,0,0,0,0,0
I4405261251,2024,The Hong Kong University of Science and Technology (Guangzhou),education,CN,1,1,0,0,1,0,3
I4405263256,2025,Tuwaiq Academy,education,SA,1,1,1,1,1,0,2
I4405392,2020,Bo?azi?i University,education,TR,1,1,1,1,1,0,2
I44260953,2023,Heinrich Heine University D眉sseldorf,education,DE,1,1,0,0,0,0,1
I44260953,2025,Heinrich Heine University D眉sseldorf,education,DE,2,2,1,0,1,0,3
I4432739,2022,University of Bergen,education,NO,1,1,1,1,1,0,24
I44461941,2022,University of Houston,education,US,1,1,0,1,1,0,1
I44461941,2024,University of Houston,education,US,1,1,1,0,1,1,3
I44461941,2025,University of Houston,education,US,3,3,1,0,1,0,9
I45129253,2020,University College London,education,GB,6,5,4,4,4,0,7
I45129253,2021,University College London,education,GB,1,1,0,1,1,0,2
I45129253,2022,University College London,education,GB,5,5,5,4,4,0,33
I45129253,2023,University College London,education,GB,4,4,4,2,3,0,39
I45129253,2024,University College London,education,GB,9,8,7,4,5,1,51
I45129253,2025,University College London,education,GB,8,8,8,5,7,2,36
I45155027,2024,Technische Hochschule Mittelhessen,education,DE,1,1,1,1,1,0,12
I45204951,2025,University of Calabria,education,IT,2,0,0,0,0,0,0
I45438204,2022,The University of Texas at San Antonio,education,US,1,1,1,1,1,0,5
I45438204,2025,The University of Texas at San Antonio,education,US,2,2,1,1,1,0,3
I45683168,2020,Polytechnique Montr茅al,education,CA,1,1,0,1,1,0,3
I45683168,2024,Polytechnique Montr茅al,education,CA,3,3,3,3,3,0,6
I4575257,2021,Hanyang University,education,KR,1,0,0,0,0,0,0
I4575257,2022,Hanyang University,education,KR,1,1,0,0,1,0,1
I4575257,2023,Hanyang University,education,KR,1,1,0,1,1,0,1
I4575257,2024,Hanyang University,education,KR,7,4,2,2,2,0,7
I4575257,2025,Hanyang University,education,KR,7,4,1,2,3,0,8
I4577782,2024,Technische Universit?t Berlin,education,DE,1,1,1,0,1,0,2
I4577782,2025,Technische Universit?t Berlin,education,DE,1,1,1,1,1,0,3
I45928872,2020,Alibaba Group,company,CN,22,18,10,18,18,2,24
I45928872,2021,Alibaba Group,company,CN,30,26,12,25,26,1,23
I45928872,2022,Alibaba Group,company,CN,25,19,10,19,19,1,21
I45928872,2023,Alibaba Group,company,CN,30,26,9,26,26,5,26
I45928872,2024,Alibaba Group,company,CN,33,30,9,29,30,5,33
I45928872,2025,Alibaba Group,company,CN,65,59,25,59,59,5,68
I4654613,2024,University of Warsaw,education,PL,1,1,1,1,1,0,3
I46597724,2022,Pozna艅 University of Technology,education,PL,1,1,0,1,1,0,2
I47265099,2024,Ho Chi Minh City University of Technology,education,VN,1,1,1,1,1,0,2
I47508984,2020,Imperial College London,education,GB,3,1,1,0,0,0,2
I47508984,2021,Imperial College London,education,GB,3,3,1,1,2,0,4
I47508984,2022,Imperial College London,education,GB,1,1,0,0,0,0,1
I47508984,2023,Imperial College London,education,GB,2,2,1,1,1,0,2
I47508984,2024,Imperial College London,education,GB,2,2,1,1,1,1,37
I47508984,2025,Imperial College London,education,GB,11,10,10,3,9,1,78
I47720641,2020,Huazhong University of Science and Technology,education,CN,1,1,1,1,1,0,2
I47720641,2021,Huazhong University of Science and Technology,education,CN,7,6,3,2,2,0,10
I47720641,2022,Huazhong University of Science and Technology,education,CN,1,0,0,0,0,0,0
I47720641,2023,Huazhong University of Science and Technology,education,CN,4,3,2,1,2,0,7
I47720641,2024,Huazhong University of Science and Technology,education,CN,6,6,5,1,1,0,16
I47720641,2025,Huazhong University of Science and Technology,education,CN,25,21,10,13,18,3,52
I4800084,2021,Southwest Jiaotong University,education,CN,1,1,0,1,1,0,4
I48379061,2025,Shahid Beheshti University,education,IR,2,1,1,0,0,0,11
I4840577,2022,Toyota Technological Institute,education,JP,1,1,1,0,1,1,4
I48566637,2023,Ulsan National Institute of Science and Technology,education,KR,1,0,0,0,0,0,0
I48566637,2025,Ulsan National Institute of Science and Technology,education,KR,2,2,1,0,0,0,2
I48633490,2025,Mass General Brigham,healthcare,US,1,1,1,0,1,0,5
I4896460,2025,Koya University,education,IQ,1,1,1,0,0,0,11
I49934816,2025,Hunan University of Technology,education,CN,1,1,0,0,0,0,1
I5023651,2020,McGill University,education,CA,7,7,4,4,7,0,7
I5023651,2021,McGill University,education,CA,10,10,9,6,8,1,17
I5023651,2022,McGill University,education,CA,6,5,4,4,5,1,8
I5023651,2023,McGill University,education,CA,6,6,6,2,3,0,14
I5023651,2024,McGill University,education,CA,6,6,6,4,6,0,16
I5023651,2025,McGill University,education,CA,11,11,9,4,8,0,66
I50357001,2024,Universidad Carlos III de Madrid,education,ES,1,1,1,0,1,0,3
I50357001,2025,Universidad Carlos III de Madrid,education,ES,3,3,3,1,1,0,14
I50760025,2022,Hangzhou Dianzi University,education,CN,1,1,0,0,0,0,3
I50760025,2024,Hangzhou Dianzi University,education,CN,2,2,0,0,1,1,5
I50760025,2025,Hangzhou Dianzi University,education,CN,3,3,1,1,1,0,5
I51158804,2024,Massey University,education,NZ,1,1,1,1,1,0,20
I51158804,2025,Massey University,education,NZ,1,1,1,0,0,0,1
I5124864,2020,茅cole Polytechnique F茅d茅rale de Lausanne,education,CH,3,3,3,1,2,0,6
I5124864,2021,茅cole Polytechnique F茅d茅rale de Lausanne,education,CH,4,3,3,1,1,0,5
I5124864,2022,茅cole Polytechnique F茅d茅rale de Lausanne,education,CH,4,3,3,2,3,0,6
I5124864,2023,茅cole Polytechnique F茅d茅rale de Lausanne,education,CH,6,5,4,2,4,0,6
I5124864,2024,茅cole Polytechnique F茅d茅rale de Lausanne,education,CH,4,3,2,1,2,0,4
I5124864,2025,茅cole Polytechnique F茅d茅rale de Lausanne,education,CH,10,6,6,1,3,0,15
I51441396,2023,Bauhaus-Universit?t Weimar,education,DE,1,1,0,1,1,0,2
I51452335,2025,Panjab University,education,IN,1,1,0,0,0,0,1
I51556381,2020,University of Virginia,education,US,2,1,0,1,1,0,3
I51556381,2021,University of Virginia,education,US,6,6,3,2,3,0,10
I51556381,2022,University of Virginia,education,US,5,5,3,3,3,0,9
I51556381,2023,University of Virginia,education,US,2,2,1,0,1,0,5
I51556381,2024,University of Virginia,education,US,6,5,1,1,1,0,14
I51556381,2025,University of Virginia,education,US,12,11,2,5,7,0,20
I51601045,2022,University of Bath,education,GB,1,1,0,0,0,0,1
I51601045,2024,University of Bath,education,GB,4,4,4,2,2,1,45
I51601045,2025,University of Bath,education,GB,3,3,3,1,2,0,19
I51629411,2022,Siemens,company,CN,1,1,0,1,1,0,5
I51629411,2025,Siemens,company,CN,1,1,1,1,1,0,3
I51713134,2025,University of Colorado Anschutz Medical Campus,education,US,1,1,0,0,0,0,2
I52099693,2025,University of York,education,GB,1,1,1,1,1,0,5
I52158045,2025,China Agricultural University,education,CN,1,0,0,0,0,0,0
I52357470,2020,The Ohio State University,education,US,4,2,1,1,1,0,2
I52357470,2021,The Ohio State University,education,US,6,3,0,1,2,0,5
I52357470,2022,The Ohio State University,education,US,1,1,0,0,0,0,1
I52357470,2023,The Ohio State University,education,US,5,4,2,4,4,0,14
I52357470,2024,The Ohio State University,education,US,7,5,2,4,4,0,11
I52357470,2025,The Ohio State University,education,US,15,12,2,3,5,1,24
I530967,2025,Toronto Metropolitan University,education,CA,1,1,1,0,0,0,2
I5343935,2024,Guilin University of Electronic Technology,education,CN,1,0,0,0,0,0,0
I5343935,2025,Guilin University of Electronic Technology,education,CN,1,1,0,0,1,0,3
I53592917,2023,Jiangxi Normal University,education,CN,1,1,1,0,1,0,3
I53592917,2024,Jiangxi Normal University,education,CN,1,1,1,1,1,0,3
I5388228,2021,University of Rochester,education,US,2,2,0,0,0,0,2
I5388228,2022,University of Rochester,education,US,2,2,1,2,2,0,3
I5388228,2024,University of Rochester,education,US,2,2,1,0,1,0,5
I5388228,2025,University of Rochester,education,US,4,3,1,2,2,1,11
I53964585,2025,Weizmann Institute of Science,education,IL,2,2,1,1,2,0,2
I54157616,2024,Swiss Finance Institute,education,CH,2,2,1,0,0,0,3
I54157616,2025,Swiss Finance Institute,education,CH,1,1,1,0,0,0,3
I55022517,2021,Heilongjiang University,education,CN,1,1,1,0,1,0,3
I55143463,2024,University of Turin,education,IT,4,3,2,1,2,0,6
I5518804,2025,BRAC University,education,BD,1,1,0,0,0,0,1
I55215948,2022,Tata Consultancy Services,company,IN,1,1,1,1,1,1,20
I55215948,2023,Tata Consultancy Services,company,IN,3,3,0,3,3,0,2
I55215948,2024,Tata Consultancy Services,company,IN,2,2,0,2,2,0,1
I55215948,2025,Tata Consultancy Services,company,IN,2,2,2,2,2,0,2
I55654194,2025,Inner Mongolia University of Technology,education,CN,2,2,0,1,1,0,5
I55712492,2024,Zhejiang University of Technology,education,CN,1,1,0,0,0,0,2
I55712492,2025,Zhejiang University of Technology,education,CN,2,2,1,1,1,0,4
I55732556,2020,Arizona State University,education,US,4,1,0,1,1,0,3
I55732556,2021,Arizona State University,education,US,3,1,0,1,1,0,1
I55732556,2022,Arizona State University,education,US,6,3,1,2,3,1,20
I55732556,2023,Arizona State University,education,US,2,1,0,1,1,0,1
I55732556,2024,Arizona State University,education,US,6,5,1,3,3,0,7
I55732556,2025,Arizona State University,education,US,18,15,4,5,6,0,24
I56085075,2024,University of Tartu,education,EE,1,1,1,0,1,0,3
I56085075,2025,University of Tartu,education,EE,1,1,1,0,1,0,4
I56435720,2024,Universit茅 Paris Dauphine-PSL,education,FR,2,2,0,0,1,0,2
I56435720,2025,Universit茅 Paris Dauphine-PSL,education,FR,1,1,1,1,1,0,3
I56590836,2020,Monash University,education,AU,3,2,1,0,0,0,2
I56590836,2021,Monash University,education,AU,5,3,2,1,2,0,7
I56590836,2022,Monash University,education,AU,8,8,7,3,3,0,13
I56590836,2023,Monash University,education,AU,3,2,2,0,1,0,5
I56590836,2024,Monash University,education,AU,7,5,5,4,4,0,44
I56590836,2025,Monash University,education,AU,19,14,12,3,4,1,30
I5681781,2020,University of Adelaide,education,AU,1,1,0,0,1,0,2
I5681781,2022,University of Adelaide,education,AU,1,1,0,0,1,0,1
I5681781,2024,University of Adelaide,education,AU,4,4,3,0,0,0,9
I57093077,2023,Swinburne University of Technology,education,AU,1,1,1,0,0,0,3
I57206974,2020,New York University,education,US,13,9,3,3,4,0,10
I57206974,2021,New York University,education,US,7,7,6,3,7,1,19
I57206974,2022,New York University,education,US,18,14,5,6,8,0,34
I57206974,2023,New York University,education,US,7,7,3,6,6,0,19
I57206974,2024,New York University,education,US,6,6,1,2,4,0,17
I57206974,2025,New York University,education,US,28,23,9,6,9,0,42
I57664883,2024,Ajou University,education,KR,1,1,0,0,0,0,1
I57995698,2025,Paris School of Economics,education,FR,1,1,1,1,1,0,1
I58200834,2025,Southern Medical University,education,CN,1,1,0,0,0,0,1
