paper_id,org_id,year,org_name,org_type,org_country_code
2025.acl-long.643,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.643,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.644,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.644,I20231570,2025,Peking University,education,CN
2025.acl-long.644,I4391012619,2025,Shanghai Artificial Intelligence Laboratory,facility,CN
2025.acl-long.644,I87445476,2025,Xi'an Jiaotong University,education,CN
2025.acl-long.644,I889458895,2025,University of Hong Kong,education,HK
2025.acl-long.645,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.645,I20089843,2025,Princeton University,education,US
2025.acl-long.645,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.647,I165932596,2025,National University of Singapore,education,SG
2025.acl-long.647,I20231570,2025,Peking University,education,CN
2025.acl-long.647,I4391012619,2025,Shanghai Artificial Intelligence Laboratory,facility,CN
2025.acl-long.647,I87445476,2025,Xi'an Jiaotong University,education,CN
2025.acl-long.647,I889458895,2025,University of Hong Kong,education,HK
2025.acl-long.648,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.648,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.648,I39422238,2025,University of Illinois Chicago,education,US
2025.acl-long.648,I4401726915,2025,Zhipu AI,company,CN
2025.acl-long.648,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.649,I193775966,2025,Yonsei University,education,KR
2025.acl-long.65,I1290206253,2025,Microsoft,company,US
2025.acl-long.65,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.651,I17145004,2025,Northwestern Polytechnical University,education,CN
2025.acl-long.651,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.651,I2250955327,2025,Huawei Technologies,company,CN
2025.acl-long.652,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.652,I4210090971,2025,Southeast University,education,BD
2025.acl-long.652,I45928872,2025,Alibaba Group,company,CN
2025.acl-long.652,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.653,EXT:FFEEAEBFBFD2,2025,Chat EDA Tech,other,CN
2025.acl-long.653,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.653,I4391012619,2025,Shanghai Artificial Intelligence Laboratory,facility,CN
2025.acl-long.654,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.657,I148751991,2025,Sogang University,education,KR
2025.acl-long.657,I157485424,2025,Korea Advanced Institute of Science and Technology,education,KR
2025.acl-long.657,I60922564,2025,Naver,company,KR
2025.acl-long.658,I185940356,2025,Soochow University,education,TW
2025.acl-long.658,I2250653659,2025,Tencent,company,CN
2025.acl-long.659,I157485424,2025,Korea Advanced Institute of Science and Technology,education,KR
2025.acl-long.660,EXT:171E5C076ABD,2025,Hefei Comprehensive National Science Center,facility,CN
2025.acl-long.660,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.660,I174385955,2025,Hefei Normal University,education,CN
2025.acl-long.661,I85384741,2025,Heidelberg University,education,US
2025.acl-long.662,EXT:32C9926209BC,2025,Terminus Group,company,CN
2025.acl-long.662,I116953780,2025,Tongji University,education,CN
2025.acl-long.662,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.663,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.663,I24943067,2025,Fudan University,education,CN
2025.acl-long.663,I4391012619,2025,Shanghai Artificial Intelligence Laboratory,facility,CN
2025.acl-long.666,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.666,I4210112150,2025,Institute of Automation,facility,CN
2025.acl-long.666,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.666,I75867142,2025,Xiamen University of Technology,education,CN
2025.acl-long.667,I165932596,2025,National University of Singapore,education,SG
2025.acl-long.667,I87445476,2025,Xi'an Jiaotong University,education,CN
2025.acl-long.668,I20231570,2025,Peking University,education,CN
2025.acl-long.668,I4391012619,2025,Shanghai Artificial Intelligence Laboratory,facility,CN
2025.acl-long.668,I889458895,2025,University of Hong Kong,education,HK
2025.acl-long.669,I45928872,2025,Alibaba Group,company,CN
2025.acl-long.669,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.67,I4210113480,2025,Mohamed bin Zayed University of Artificial Intelligence,education,AE
2025.acl-long.67,I63966007,2025,Massachusetts Institute of Technology,education,US
2025.acl-long.671,I139264467,2025,Seoul National University,education,KR
2025.acl-long.672,EXT:44A2A3E6CCBE,2025,State Key Laboratory of Intelligent Game,facility,CN
2025.acl-long.672,I165143802,2025,University of Queensland,education,AU
2025.acl-long.672,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.672,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.673,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.673,I4210114444,2025,Meta,company,US
2025.acl-long.673,I45928872,2025,Alibaba Group,company,CN
2025.acl-long.673,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.674,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.675,EXT:ED6ACF0B2795,2025,TIB Leibniz Information Centre for Science and Technology,company,DE
2025.acl-long.675,I114112103,2025,Leibniz University Hannover,education,DE
2025.acl-long.676,EXT:3F85ADD84162,2025,Ant Group,company,CN
2025.acl-long.676,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.678,I185940356,2025,Soochow University,education,TW
2025.acl-long.678,I45928872,2025,Alibaba Group,company,CN
2025.acl-long.679,EXT:CF5C1AC1FE6D,2025,Zhejiang Key Laboratory of Medical Imaging Artificial Intelligence,facility,CN
2025.acl-long.679,EXT:E7BDEC2489A9,2025,Angelalign Inc.,company,CN
2025.acl-long.679,I165932596,2025,National University of Singapore,education,SG
2025.acl-long.679,I4405256866,2025,ByteDance,company,CN
2025.acl-long.679,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.68,I57206974,2025,New York University,education,US
2025.acl-long.681,I1311688040,2025,Amazon,company,US
2025.acl-long.681,I4210153776,2025,Apple,company,US
2025.acl-long.684,I157773358,2025,Sun Yat-sen University,education,CN
2025.acl-long.684,I4210136793,2025,Peng Cheng Laboratory,facility,CN
2025.acl-long.684,I76214153,2025,Lanzhou University,education,CN
2025.acl-long.685,I177738480,2025,Japan Advanced Institute of Science and Technology,education,JP
2025.acl-long.686,EXT:39BFC278F81F,2025,Shenzhen Yishi Huolala Technology Limited,company,
2025.acl-long.686,EXT:4BEB1E8EC035,2025,State Grid Fujian Electric Power Co.,other,
2025.acl-long.686,I47720641,2025,Huazhong University of Science and Technology,education,CN
2025.acl-long.688,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.688,I20231570,2025,Peking University,education,CN
2025.acl-long.688,I4391012619,2025,Shanghai Artificial Intelligence Laboratory,facility,CN
2025.acl-long.688,I47720641,2025,Huazhong University of Science and Technology,education,CN
2025.acl-long.688,I75059550,2025,Zhejiang Gongshang University,education,CN
2025.acl-long.689,EXT:3DDD6DBA76C7,2025,Baichuan Inc.,company,CN
2025.acl-long.689,EXT:7FAAE6B57551,2025,Zhongguancun Academy,education,CN
2025.acl-long.689,I20231570,2025,Peking University,education,CN
2025.acl-long.689,I4210120842,2025,Shenyang Institute of Computing Technology,company,CN
2025.acl-long.689,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.69,I162577319,2025,The University of Texas at Dallas,education,US
2025.acl-long.69,I59553526,2025,Stony Brook University,education,US
2025.acl-long.69,I79576946,2025,University of Pennsylvania,education,US
2025.acl-long.690,EXT:6012A51ED8C0,2025,"Mat Brain, Inc.",company,
2025.acl-long.690,I4210089607,2025,CyberAgent,company,JP
2025.acl-long.690,I4210110652,2025,RIKEN,facility,JP
2025.acl-long.690,I75917431,2025,Nara Institute of Science and Technology,education,JP
2025.acl-long.690,I90023481,2025,National Institute of Information and Communications Technology,facility,JP
2025.acl-long.692,I165932596,2025,National University of Singapore,education,SG
2025.acl-long.692,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.692,I4210136793,2025,Peng Cheng Laboratory,facility,CN
2025.acl-long.692,I4405259410,2025,Meituan,company,CN
2025.acl-long.693,EXT:171E5C076ABD,2025,Hefei Comprehensive National Science Center,facility,CN
2025.acl-long.693,I102322142,2025,"Rutgers, The State University of New Jersey",education,US
2025.acl-long.693,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.693,I174385955,2025,Hefei Normal University,education,CN
2025.acl-long.694,I20089843,2025,Princeton University,education,US
2025.acl-long.694,I889458895,2025,University of Hong Kong,education,HK
2025.acl-long.694,I97018004,2025,Stanford University,education,US
2025.acl-long.696,I66867065,2025,East China Normal University,education,CN
2025.acl-long.696,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.698,EXT:718EEC5AD2DE,2025,OPPO AI Center,company,CN
2025.acl-long.698,I150744194,2025,Waseda University,education,JP
2025.acl-long.699,EXT:86926A4ECF0D,2025,MODULABS,other,
2025.acl-long.699,EXT:A0F676F043FC,2025,OneLineAI,company,KR
2025.acl-long.699,I157485424,2025,Korea Advanced Institute of Science and Technology,education,KR
2025.acl-long.699,I193775966,2025,Yonsei University,education,KR
2025.acl-long.70,I1311688040,2025,Amazon,company,US
2025.acl-long.70,I42894916,2025,Data61,other,AU
2025.acl-long.70,I56590836,2025,Monash University,education,AU
2025.acl-long.700,EXT:022F237A6E07,2025,Hokudai,other,
2025.acl-long.700,EXT:385D1E36AE67,2025,M-A-P,other,
2025.acl-long.700,EXT:51D06E0D9678,2025,SICAU,other,
2025.acl-long.700,EXT:559990783246,2025,SWU,other,
2025.acl-long.700,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.700,I154570441,2025,"University of California, Santa Barbara",education,US
2025.acl-long.700,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.700,I28407311,2025,University of Manchester,education,GB
2025.acl-long.700,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.700,I4405255904,2025,Shenzhen University of Advanced Technology,education,CN
2025.acl-long.700,I4405259341,2025,01.AI (China),company,CN
2025.acl-long.700,I47720641,2025,Huazhong University of Science and Technology,education,CN
2025.acl-long.700,I94658018,2025,University of Memphis,education,US
2025.acl-long.702,I1311688040,2025,Amazon,company,US
2025.acl-long.702,I157485424,2025,Korea Advanced Institute of Science and Technology,education,KR
2025.acl-long.703,I139759216,2025,Beijing University of Posts and Telecommunications,education,CN
2025.acl-long.703,I4392021250,2025,State Key Laboratory of Networking and Switching Technology,facility,CN
2025.acl-long.704,I148751991,2025,Sogang University,education,KR
2025.acl-long.704,I197347611,2025,Korea University,education,KR
2025.acl-long.710,I139264467,2025,Seoul National University,education,KR
2025.acl-long.712,EXT:8EACCC63AAC6,2025,Linked in AI,company,
2025.acl-long.712,I57206974,2025,New York University,education,US
2025.acl-long.713,EXT:48DD8855B79D,2025,Guangdong Lab of AI and Digital Economy,company,CN
2025.acl-long.713,I180726961,2025,Shenzhen University,education,CN
2025.acl-long.713,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.713,I67031392,2025,Carleton University,education,CA
2025.acl-long.714,I173899330,2025,Henan Univeristy,education,CN
2025.acl-long.714,I66867065,2025,East China Normal University,education,CN
2025.acl-long.717,I87445476,2025,Xi'an Jiaotong University,education,CN
2025.acl-long.719,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.719,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.720,I19149307,2025,Chennai Mathematical Institute,education,IN
2025.acl-long.720,I24676775,2025,Indian Institute of Technology Madras,facility,IN
2025.acl-long.721,EXT:D6E1C16A6DA6,2025,State Key Laboratory of Advanced Rail Autonomous Operation,facility,
2025.acl-long.721,I21193070,2025,Beijing Jiaotong University,education,CN
2025.acl-long.722,EXT:A456732FC32E,2025,Zhongguancun Laboratory,facility,CN
2025.acl-long.722,I82880672,2025,Beihang University,education,CN
2025.acl-long.723,I165932596,2025,National University of Singapore,education,SG
2025.acl-long.723,I172675005,2025,Nanyang Technological University,education,SG
2025.acl-long.725,EXT:4E5955AD21D9,2025,Canton of Solothurn,other,
2025.acl-long.725,EXT:61FCE99A134F,2025,Swiss Federal Supreme Court,other,
2025.acl-long.725,I114457229,2025,University of Geneva,education,CH
2025.acl-long.725,I1850255,2025,University of Basel,education,CH
2025.acl-long.725,I202697423,2025,University of Zurich,education,CH
2025.acl-long.725,I35440088,2025,ETH Zurich,education,CH
2025.acl-long.725,I4210136328,2025,Max Planck Institute for Research on Collective Goods,facility,DE
2025.acl-long.725,I97565354,2025,University of Lausanne,education,CH
2025.acl-long.726,I185940356,2025,Soochow University,education,TW
2025.acl-long.726,I2250955327,2025,Huawei Technologies,company,CN
2025.acl-long.727,I184942183,2025,University of Oslo,education,NO
2025.acl-long.727,I4403386549,2025,Munich Center for Machine Learning,education,DE
2025.acl-long.727,I8204097,2025,Ludwig-Maximilians-Universit?t M眉nchen,education,DE
2025.acl-long.729,EXT:773B67D7B347,2025,Kyle University,education,
2025.acl-long.729,I204337017,2025,Aarhus University,education,DK
2025.acl-long.729,I241749,2025,University of Cambridge,education,GB
2025.acl-long.729,I4210126319,2025,Duke-NUS Medical School,education,SG
2025.acl-long.729,I74801974,2025,The University of Tokyo,education,JP
2025.acl-long.729,I91045830,2025,Texas A&M University,education,US
2025.acl-long.730,I4210162141,2025,Microsoft,company,IN
2025.acl-long.732,I4210130112,2025,China Academy of Information and Communications Technology,facility,CN
2025.acl-long.732,I45928872,2025,Alibaba Group,company,CN
2025.acl-long.732,I881766915,2025,Nanjing University,education,CN
2025.acl-long.733,EXT:3F85ADD84162,2025,Ant Group,company,CN
2025.acl-long.733,I37461747,2025,Wuhan University,education,CN
2025.acl-long.733,I82951845,2025,RMIT University,education,AU
2025.acl-long.734,I197347611,2025,Korea University,education,KR
2025.acl-long.735,I2250955327,2025,Huawei Technologies,company,CN
2025.acl-long.735,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.74,EXT:5146356C9DA5,2025,Shanghai Qi Zhi Institute,facility,CN
2025.acl-long.74,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.74,I40347166,2025,University of Chicago,education,US
2025.acl-long.74,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.74,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.740,EXT:9159EC622675,2025,Deep Auto,company,KR
2025.acl-long.740,I157485424,2025,Korea Advanced Institute of Science and Technology,education,KR
2025.acl-long.741,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.741,I139759216,2025,Beijing University of Posts and Telecommunications,education,CN
2025.acl-long.741,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.741,I4210136793,2025,Peng Cheng Laboratory,facility,CN
2025.acl-long.741,I4401726934,2025,IFlyTek,company,CN
2025.acl-long.742,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.742,I24943067,2025,Fudan University,education,CN
2025.acl-long.742,I4391012619,2025,Shanghai Artificial Intelligence Laboratory,facility,CN
2025.acl-long.743,I191208505,2025,Xiamen University,education,CN
2025.acl-long.746,I114027177,2025,University of North Carolina at Chapel Hill,education,US
2025.acl-long.746,I13955877,2025,Bar-Ilan University,education,IL
2025.acl-long.747,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.747,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.747,I45928872,2025,Alibaba Group,company,CN
2025.acl-long.748,I848706,2025,Sungkyunkwan University,education,KR
2025.acl-long.749,I100930933,2025,University College Dublin,education,IE
2025.acl-long.749,I113940042,2025,Shanghai University,education,CN
2025.acl-long.749,I185261750,2025,University of Toronto,education,CA
2025.acl-long.749,I205274468,2025,Trinity College Dublin,education,IE
2025.acl-long.752,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.752,I4210136793,2025,Peng Cheng Laboratory,facility,CN
2025.acl-long.753,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.753,I161318765,2025,"University of California, Los Angeles",education,US
2025.acl-long.753,I4210127875,2025,Nvidia,company,US
2025.acl-long.753,I900890020,2025,University of Palermo,education,IT
2025.acl-long.754,I1306409833,2025,Adobe Systems,company,US
2025.acl-long.756,EXT:57604312BFE6,2025,SCB 10 X,other,TH
2025.acl-long.756,I241749,2025,University of Cambridge,education,GB
2025.acl-long.756,I97018004,2025,Stanford University,education,US
2025.acl-long.761,EXT:9C10587F5455,2025,Institute of Artificial Intelligence Comprehensive National Science Center,facility,
2025.acl-long.761,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.761,I165932596,2025,National University of Singapore,education,SG
2025.acl-long.761,I4210091137,2025,NetEase,company,CN
2025.acl-long.764,I39343248,2025,Humboldt-Universit?t zu Berlin,education,DE
2025.acl-long.769,EXT:0D46FDF5303C,2025,MPI-SWS,other,
2025.acl-long.769,EXT:9EAB9314ECDA,2025,University of Trier,education,
2025.acl-long.77,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.77,I37461747,2025,Wuhan University,education,CN
2025.acl-long.77,I862669128,2025,Xiaomi,company,CN
2025.acl-long.770,I14243506,2025,Hong Kong Polytechnic University,education,HK
2025.acl-long.770,I24185976,2025,Sichuan University,education,CN
2025.acl-long.771,EXT:54E0E1CAD491,2025,Key Laboratory of High Confidence Software Technologies (Peking University),facility,CN
2025.acl-long.771,I20231570,2025,Peking University,education,CN
2025.acl-long.771,I4405256866,2025,ByteDance,company,CN
2025.acl-long.772,I35440088,2025,ETH Zurich,education,CH
2025.acl-long.772,I50357001,2025,Universidad Carlos III de Madrid,education,ES
2025.acl-long.772,I66946132,2025,"University of Maryland, College Park",education,US
2025.acl-long.773,I24943067,2025,Fudan University,education,CN
2025.acl-long.776,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.780,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.780,I4210136793,2025,Peng Cheng Laboratory,facility,CN
2025.acl-long.780,I889458895,2025,University of Hong Kong,education,HK
2025.acl-long.781,I116953780,2025,Tongji University,education,CN
2025.acl-long.781,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.781,I21193070,2025,Beijing Jiaotong University,education,CN
2025.acl-long.781,I2250955327,2025,Huawei Technologies,company,CN
2025.acl-long.781,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.781,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.783,EXT:F5512A3DB7C1,2025,CNRS-NUS-A*STAR,other,SG
2025.acl-long.783,I115228651,2025,"Agency for Science, Technology and Research",government,SG
2025.acl-long.783,I1294671590,2025,Centre National de la Recherche Scientifique,government,FR
2025.acl-long.783,I172675005,2025,Nanyang Technological University,education,SG
2025.acl-long.783,I17866349,2025,Universit茅 de Toulouse,education,FR
2025.acl-long.784,EXT:E01513B03C9B,2025,Shanghai Innovation Institute,facility,CN
2025.acl-long.784,I24943067,2025,Fudan University,education,CN
2025.acl-long.784,I4391012619,2025,Shanghai Artificial Intelligence Laboratory,facility,CN
2025.acl-long.785,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.785,I24943067,2025,Fudan University,education,CN
2025.acl-long.785,I4210100255,2025,Beijing Academy of Artificial Intelligence,company,CN
2025.acl-long.785,I881766915,2025,Nanjing University,education,CN
2025.acl-long.786,I185940356,2025,Soochow University,education,TW
2025.acl-long.787,EXT:03835227271C,2025,Joint Laboratory of Tourism Big Data in Shanxi Province,facility,CN
2025.acl-long.787,I181877577,2025,Shanxi University,education,CN
2025.acl-long.787,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.79,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.790,I2250955327,2025,Huawei Technologies,company,CN
2025.acl-long.790,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.792,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.792,I24943067,2025,Fudan University,education,CN
2025.acl-long.792,I4391012619,2025,Shanghai Artificial Intelligence Laboratory,facility,CN
2025.acl-long.792,I66867065,2025,East China Normal University,education,CN
2025.acl-long.794,I157773358,2025,Sun Yat-sen University,education,CN
2025.acl-long.794,I45928872,2025,Alibaba Group,company,CN
2025.acl-long.796,I146655781,2025,University of Liverpool,education,GB
2025.acl-long.796,I74973139,2025,Carnegie Mellon University,education,US
2025.acl-long.796,I83019370,2025,Eindhoven University of Technology,education,NL
2025.acl-long.798,I241749,2025,University of Cambridge,education,GB
2025.acl-long.798,I4210128801,2025,Helmholtz Center for Information Security,facility,DE
2025.acl-long.798,I4403386549,2025,Munich Center for Machine Learning,education,DE
2025.acl-long.798,I62916508,2025,Technical University of Munich,education,DE
2025.acl-long.798,I8204097,2025,Ludwig-Maximilians-Universit?t M眉nchen,education,DE
2025.acl-long.798,I889804353,2025,Robert Bosch,company,DE
2025.acl-long.799,I78988378,2025,Renmin University of China,education,CN
2025.acl-long.8,I78988378,2025,Renmin University of China,education,CN
2025.acl-long.8,I98301712,2025,Baidu,company,CN
2025.acl-long.800,I183935753,2025,King's College London,education,GB
2025.acl-long.800,I4210090971,2025,Southeast University,education,BD
2025.acl-long.800,I4210128584,2025,The Alan Turing Institute,facility,GB
2025.acl-long.801,I115228651,2025,"Agency for Science, Technology and Research",government,SG
2025.acl-long.804,EXT:280576EEC39C,2025,Deep Lang AI,company,
2025.acl-long.804,I118574674,2025,Jiangsu Normal University,education,CN
2025.acl-long.804,I20231570,2025,Peking University,education,CN
2025.acl-long.804,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.806,I165779595,2025,University of Melbourne,education,AU
2025.acl-long.806,I28407311,2025,University of Manchester,education,GB
2025.acl-long.806,I37461747,2025,Wuhan University,education,CN
2025.acl-long.806,I74973139,2025,Carnegie Mellon University,education,US
2025.acl-long.807,EXT:3107FDC5E411,2025,Guangxi Key Laboratory of Multimedia Communications and Network Technology,company,
2025.acl-long.807,I150807315,2025,Guangxi University,education,CN
2025.acl-long.808,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.809,I130828816,2025,University of Leeds,education,GB
2025.acl-long.809,I39555362,2025,University of Warwick,education,GB
2025.acl-long.811,I115228651,2025,"Agency for Science, Technology and Research",government,SG
2025.acl-long.811,I165932596,2025,National University of Singapore,education,SG
2025.acl-long.811,I87445476,2025,Xi'an Jiaotong University,education,CN
2025.acl-long.812,EXT:68337F28B220,2025,Upstage AI,company,KR
2025.acl-long.812,EXT:BE82A59EE0FE,2025,AIGEN Sciences,company,KR
2025.acl-long.812,I197347611,2025,Korea University,education,KR
2025.acl-long.813,I1290206253,2025,Microsoft,company,US
2025.acl-long.813,I28407311,2025,University of Manchester,education,GB
2025.acl-long.813,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.815,EXT:7E4F7F6394CD,2025,"Douyin Co., Ltd",company,
2025.acl-long.815,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.815,I165932596,2025,National University of Singapore,education,SG
2025.acl-long.815,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.817,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.817,I241749,2025,University of Cambridge,education,GB
2025.acl-long.819,EXT:137B7DC46B88,2025,Beijing Key Laboratory of Research on Large Models and Intelligent Governance,facility,CN
2025.acl-long.819,I2250955327,2025,Huawei Technologies,company,CN
2025.acl-long.819,I78988378,2025,Renmin University of China,education,CN
2025.acl-long.819,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.82,EXT:4928EBC57119,2025,"Language Technologies Institute, Carnegie Mellon University",facility,US
2025.acl-long.82,I4210153776,2025,Apple,company,US
2025.acl-long.821,I193662353,2025,Utrecht University,education,NL
2025.acl-long.824,I151746483,2025,University of Waterloo,education,CA
2025.acl-long.824,I40347166,2025,University of Chicago,education,US
2025.acl-long.824,I4210127509,2025,Vector Institute,facility,CA
2025.acl-long.825,I165932596,2025,National University of Singapore,education,SG
2025.acl-long.825,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.825,I4210136793,2025,Peng Cheng Laboratory,facility,CN
2025.acl-long.826,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.826,I4210136793,2025,Peng Cheng Laboratory,facility,CN
2025.acl-long.826,I4401726934,2025,IFlyTek,company,CN
2025.acl-long.826,I889458895,2025,University of Hong Kong,education,HK
2025.acl-long.826,I9224756,2025,Northeastern University,education,CN
2025.acl-long.827,I4210156404,2025,Institute of Information Engineering,facility,CN
2025.acl-long.827,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.827,I862669128,2025,Xiaomi,company,CN
2025.acl-long.829,I180726961,2025,Shenzhen University,education,CN
2025.acl-long.829,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.829,I30809798,2025,ShanghaiTech University,education,CN
2025.acl-long.83,I66946132,2025,"University of Maryland, College Park",education,US
2025.acl-long.833,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.833,I66867065,2025,East China Normal University,education,CN
2025.acl-long.833,I82880672,2025,Beihang University,education,CN
2025.acl-long.835,EXT:885196B0073F,2025,Hangzhou High-Tech Zone (Binjiang) Institute of Blockchain and Data Security,facility,CN
2025.acl-long.835,EXT:9335418AC230,2025,Zhejiang Key Laboratory of Big Data Intelligent Computing,facility,CN
2025.acl-long.835,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.837,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.837,I28407311,2025,University of Manchester,education,GB
2025.acl-long.837,I4210090971,2025,Southeast University,education,BD
2025.acl-long.837,I56590836,2025,Monash University,education,AU
2025.acl-long.837,I881766915,2025,Nanjing University,education,CN
2025.acl-long.837,I98677209,2025,University of Edinburgh,education,GB
2025.acl-long.838,I139264467,2025,Seoul National University,education,KR
2025.acl-long.838,I4575257,2025,Hanyang University,education,KR
2025.acl-long.839,I20231570,2025,Peking University,education,CN
2025.acl-long.839,I4210113369,2025,Microsoft Research Asia,company,CN
2025.acl-long.84,I102322142,2025,"Rutgers, The State University of New Jersey",education,US
2025.acl-long.84,I154570441,2025,"University of California, Santa Barbara",education,US
2025.acl-long.84,I52357470,2025,The Ohio State University,education,US
2025.acl-long.840,I45928872,2025,Alibaba Group,company,CN
2025.acl-long.840,I78988378,2025,Renmin University of China,education,CN
2025.acl-long.845,I157725225,2025,University of Illinois Urbana-Champaign,education,US
2025.acl-long.845,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.845,I78988378,2025,Renmin University of China,education,CN
2025.acl-long.845,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.846,EXT:CF5C1AC1FE6D,2025,Zhejiang Key Laboratory of Medical Imaging Artificial Intelligence,facility,CN
2025.acl-long.846,EXT:F261776996E4,2025,Zhejiang Polytechnic Institute,education,
2025.acl-long.846,I157773358,2025,Sun Yat-sen University,education,CN
2025.acl-long.846,I66867065,2025,East China Normal University,education,CN
2025.acl-long.846,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.847,I100066346,2025,University of Stuttgart,education,DE
2025.acl-long.847,I52357470,2025,The Ohio State University,education,US
2025.acl-long.847,I94626330,2025,University of Bamberg,education,DE
2025.acl-long.849,I20231570,2025,Peking University,education,CN
2025.acl-long.85,I163340411,2025,Hohai University,education,CN
2025.acl-long.85,I4210090971,2025,Southeast University,education,BD
2025.acl-long.851,I170215575,2025,National University of Defense Technology,education,CN
2025.acl-long.851,I189210763,2025,Yunnan University,education,CN
2025.acl-long.851,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.853,I185940356,2025,Soochow University,education,TW
2025.acl-long.853,I19820366,2025,Chinese Academy of Sciences,government,CN
